country_display,date,lstm_anomaly,recon_error,is_anomaly,anomaly_score,both_flagged,recon_z
Brazil,2018-10-01,False,0.006227826558507,False,0.1303120973714111,False,-0.6936786793553938
Brazil,2018-11-01,False,0.0064430418210989,False,0.0519792681379545,False,-0.6504335962605597
Brazil,2018-12-01,False,0.0059743386803523,False,0.1631251621967498,False,-0.7446142134913718
Brazil,2019-01-01,False,0.0053808679084478,False,0.1721913816149404,False,-0.8638654809724883
Brazil,2019-02-01,False,0.0049199961014769,False,0.1362713680830894,False,-0.9564724798836937
Brazil,2019-03-01,False,0.0049860045656663,False,0.1112675259145603,False,-0.9432088224439058
Brazil,2019-04-01,False,0.0050486512916403,False,0.1633147545578172,False,-0.9306206684359711
Brazil,2019-05-01,False,0.0058493198548664,False,0.1224194778888607,False,-0.7697353384127404
Brazil,2019-06-01,False,0.0069447428548519,False,0.137022672188162,False,-0.549622424078252
Brazil,2019-07-01,False,0.0076102513063238,False,0.1499052626571472,False,-0.41589599623288864
Brazil,2019-08-01,False,0.0070118416729185,False,0.1105902867386331,False,-0.5361396723072608
Brazil,2019-09-01,False,0.0070477964713836,False,0.1663468085223486,False,-0.5289149605068265
Brazil,2019-10-01,False,0.00549358449956,False,0.13125328587059,False,-0.8412163514911064
Brazil,2019-11-01,False,0.0056634145178433,False,0.0909587590283919,False,-0.8070909220758838
Brazil,2019-12-01,False,0.0065941274442104,False,0.1460729611128425,False,-0.6200746419410369
Brazil,2020-01-01,False,0.0070103892170325,False,0.0892587883023017,False,-0.5364315269588555
Brazil,2020-02-01,False,0.0116591617875553,True,-0.0613745549771743,False,0.3976869629665428
Brazil,2020-03-01,False,0.0115476557778374,False,0.0504519958983811,False,0.3752810861818291
Brazil,2020-04-01,False,0.0170722982683456,True,-0.0556129321065328,False,1.4853957717946042
Brazil,2020-05-01,True,0.0199197211516158,False,0.0195610491824338,False,2.0575533302789637
Brazil,2020-06-01,True,0.0200991133154654,False,0.021117750755635,False,2.093600165149354
Brazil,2020-07-01,False,0.0186725796390261,False,0.0720743565458137,False,1.806954289609492
Brazil,2020-08-01,True,0.0214470444756087,False,0.0652984027597889,False,2.364451750322696
Brazil,2020-09-01,True,0.0237388680490881,False,0.0851397365951772,False,2.8249678850995905
Brazil,2020-10-01,True,0.0238732752959014,False,0.1153707312431495,False,2.851975507546939
Brazil,2020-11-01,True,0.0214153620024594,False,0.1104773283038156,False,2.358085514176195
Brazil,2020-12-01,True,0.0198511677612589,False,0.0962710139657918,False,2.04377829858877
Brazil,2021-01-01,False,0.0191596384966331,False,0.0101022793719666,False,1.9048232814069272
Brazil,2021-02-01,False,0.0131479142086537,False,0.0501794702446688,False,0.696834994489372
Brazil,2021-03-01,False,0.0091654258678415,False,0.1020056083349468,False,-0.10340118369101908
Brazil,2021-04-01,False,0.0106388427051601,False,0.1676724990267256,False,0.19266533499262634
Brazil,2021-05-01,False,0.0110970988548716,False,0.1466054381800459,False,0.2847467470371382
Brazil,2021-06-01,False,0.0106678012120666,False,0.1241396387206267,False,0.19848422080208036
Brazil,2021-07-01,False,0.0121147862843986,False,0.147551212017219,False,0.4892395740069276
Brazil,2021-08-01,False,0.0138785265454085,False,0.0027956906435965,False,0.843643314831339
Brazil,2021-09-01,False,0.0150382820965786,False,0.1149650409151646,False,1.076683130762747
Brazil,2021-10-01,False,0.0152353161892279,False,0.0941598728558479,False,1.1162749125282048
Brazil,2021-11-01,False,0.015450276049345,False,0.1390143819807441,False,1.1594686753722705
Brazil,2021-12-01,False,0.0144922327608596,False,0.1471149239571699,False,0.9669606667857157
Brazil,2022-01-01,False,0.0127746119981184,False,0.1661737360259087,False,0.621824119704454
Brazil,2022-02-01,False,0.0093475803269017,False,0.1259526486235591,False,-0.06679929670919232
Brazil,2022-03-01,False,0.0077064927059535,False,0.0354941205253811,False,-0.3965573709233927
Brazil,2022-04-01,False,0.0086500456780974,True,-0.0134893738798995,False,-0.20696102820435971
Brazil,2022-05-01,False,0.0088581252339641,False,0.0724572968391646,False,-0.16514978500803137
Brazil,2022-06-01,False,0.0107074118357185,True,-0.0058942585301878,False,0.2064435294990328
Brazil,2022-07-01,False,0.0120676957623772,False,0.0553372365251149,False,0.47977726397710324
Brazil,2022-08-01,False,0.010486517198413,False,0.1016503277795278,False,0.1620572400210714
Brazil,2022-09-01,False,0.0100702850922593,False,0.0907284414200108,False,0.07842008622177554
Brazil,2022-10-01,False,0.0105136926902191,False,0.1263926964659895,False,0.16751784902781391
Brazil,2022-11-01,False,0.0109586308869045,False,0.1537438257176442,False,0.25692316840895846
Brazil,2022-12-01,False,0.0103537078314211,False,0.1732300073937372,False,0.13537069352725795
Brazil,2023-01-01,False,0.0096036020686865,False,0.1508993366735321,False,-0.015354611215104378
Brazil,2023-02-01,False,0.009927947229648,False,0.1471100914989865,False,0.049818895850631366
Brazil,2023-03-01,False,0.0120341494810773,False,0.1159867152673008,False,0.4730365165744076
Brazil,2023-04-01,False,0.0114149373635901,False,0.1271056798564601,False,0.34861281561766183
Brazil,2023-05-01,False,0.0126394170486926,False,0.130649853653432,False,0.5946582172888478
Brazil,2023-06-01,False,0.0114150257832844,False,0.1366323845099001,False,0.34863058255937923
Brazil,2023-07-01,False,0.0091366486306135,False,0.0797891159601256,False,-0.10918364540017972
Brazil,2023-08-01,False,0.0083667782664756,False,0.1549294346526509,False,-0.2638804241900992
Brazil,2023-09-01,False,0.0064674238743829,False,0.0144929984141224,False,-0.6455342972629386
Brazil,2023-10-01,False,0.0054283884693269,False,0.1202222788615011,False,-0.8543167594776441
Brazil,2023-11-01,False,0.0053136060806526,False,0.0946025707878123,False,-0.8773809877124982
Brazil,2023-12-01,False,0.0048816031839849,False,0.0618852277336602,False,-0.9641871042425756
Brazil,2024-01-01,False,0.0051694253626975,False,0.0405085373102634,False,-0.9063524791092975
Brazil,2024-02-01,False,0.0059029914539307,False,0.1333926296593058,False,-0.7589506350723946
Brazil,2024-03-01,False,0.0061280178456386,False,0.173026802638931,False,-0.713734116082328
Brazil,2024-04-01,False,0.0057950359510814,False,0.1696402157647136,False,-0.7806430774904553
Brazil,2024-05-01,False,0.0047010813024496,False,0.1186484575559982,False,-1.0004609431581417
Brazil,2024-06-01,False,0.0042031285347497,False,0.1501384073798705,False,-1.1005189434929898
Brazil,2024-07-01,False,0.0044405869791749,False,0.1549320254945632,False,-1.0528043435289058
Brazil,2024-08-01,False,0.0046352212372623,False,0.0755924135249173,False,-1.0136947814898436
Brazil,2024-09-01,False,0.0036474383505992,False,0.1369836283316129,False,-1.212178627379538
Brazil,2024-10-01,False,0.0041134102396757,False,0.1525215038978858,False,-1.1185468244103351
Brazil,2024-11-01,False,0.00551770477908,False,0.0793993431286631,False,-0.8363696529830598
Brazil,2024-12-01,False,0.0049066846163729,False,0.11664061428306,False,-0.9591472728909615
Canada,2017-12-01,False,0.0062606590123818,False,0.1575542006079421,False,-1.1821933818328483
Canada,2018-01-01,False,0.0056766770909493,False,0.1627173661427417,False,-1.2853392201869518
Canada,2018-02-01,False,0.0063930120065849,False,0.1066594741184976,False,-1.158816527096888
Canada,2018-03-01,False,0.0098657744373426,False,0.0491335922680153,False,-0.5454396755558761
Canada,2018-04-01,False,0.0110316537410149,False,0.1357396849345833,False,-0.33951618069495254
Canada,2018-05-01,False,0.0116011378582034,False,0.1351783505806129,False,-0.2389310177969879
Canada,2018-06-01,False,0.011473421059355,False,0.1640528298201465,False,-0.2614890042784981
Canada,2018-07-01,False,0.0116574913809649,False,0.1609758322942588,False,-0.22897757380135256
